scenario_idx,K,theta_1,theta_2,tau2_val,rho_b,rho_w,delta_sim,p1,select_type,delta_est,N_Successful,N_Attempts,Failure_Rate,Avg_Redraws,Bias_Full,MSE_Full,Coverage_Full,CI_Width_Full,Bias_Naive_Biv,MSE_Naive_Biv,Coverage_Naive_Biv,CI_Width_Naive_Biv,Bias_Adj_Uni,MSE_Adj_Uni,Coverage_Adj_Uni,CI_Width_Adj_Uni,Bias_Adj_Biv,MSE_Adj_Biv,Coverage_Adj_Biv,CI_Width_Adj_Biv,Fail_Rate_Biv
133,6,0.4,0.4,0,0.4,0.4,1,0.2,effect,1,1900,2700,0.2962962962962963,0.16842105263157894,-0.0015072984810315382,0.006418361243068348,0.9536842105263158,0.31667012987728993,0.007551110517088344,0.008718140097828623,0.9505263157894737,0.36263778005042263,-0.005989149960116069,0.008897133162722707,0.958421052631579,0.3988898633869991,-0.0030196204485354317,0.008367220606910657,0.9515789473684211,0.3508879651615176,0
134,12,0.4,0.4,0,0.4,0.4,1,0.2,effect,1,1900,2022,0.06033630069238378,0,-0.0018902483768138412,0.0032439376949951774,0.9536842105263158,0.22410217752442466,0.007001090688375511,0.004171613431160759,0.9563157894736842,0.2549125321920705,-0.005085524059691482,0.00428277979983285,0.9621052631578947,0.27243488909535357,-0.0026103132660183492,0.003966960804896924,0.9552631578947368,0.24670483987034528,0
135,25,0.4,0.4,0,0.4,0.4,1,0.2,effect,1,1900,1904,0.0021008403361344537,0,-0.0015047325043792137,0.0015706175708804597,0.9473684210526315,0.15515480985518537,0.006504268613966857,0.002017469273201772,0.9484210526315789,0.17442364770968438,-0.003944456151490472,0.0020353922864767187,0.9526315789473684,0.18199232666694043,-0.0023586312095573714,0.0019290010679730441,0.95,0.16949044404604588,0
136,6,0.4,0.4,0.02,0.4,0.4,1,0.2,effect,1,1900,2662,0.28625093914350114,0.14947368421052631,-0.0010296666860935555,0.010034662323073052,0.9457894736842105,0.38997068377928445,0.013022165758950766,0.013450380202826245,0.9415789473684211,0.44646439368121754,-0.005398351974182258,0.013514219056284764,0.9284210526315789,0.4525786190545302,-0.0026242567037295106,0.012742639443515155,0.9452631578947368,0.4317686666210194,0
137,12,0.4,0.4,0.02,0.4,0.4,1,0.2,effect,1,1900,2042,0.06953966699314397,0,-0.0027581099583413593,0.004800009625998101,0.9568421052631579,0.27595389429212314,0.010667948310988162,0.006359112469376068,0.9515789473684211,0.3134898427057543,-0.0049699203864863595,0.006434266549261654,0.9326315789473684,0.3076580246494772,-0.004169814495211754,0.006108445429523031,0.9510526315789474,0.30358981221262304,0
138,25,0.4,0.4,0.02,0.4,0.4,1,0.2,effect,1,1900,1905,0.0026246719160104987,0,-0.0013571785752006238,0.0023206927631353623,0.9531578947368421,0.19107597252560302,0.010921226728789923,0.0030508956972751782,0.9468421052631579,0.21501054459065602,-0.003084086742698333,0.0030167840810385142,0.9347368421052632,0.2097958522155706,-0.0030958039157965578,0.0029269342055641577,0.9489473684210527,0.2087915567183546,0
139,6,0.4,0.4,0.06,0.4,0.4,1,0.2,effect,1,1900,2691,0.2939427722036418,0.17157894736842105,-0.0030860880151916126,0.016283815808640238,0.9552631578947368,0.5055270318558516,0.020939852700566697,0.021750766078118617,0.9484210526315789,0.5802689996583376,-0.006641221397526154,0.02234848988769021,0.8863157894736842,0.5412973107868496,-0.006890046765764768,0.021058268879060378,0.9484210526315789,0.5603196565949169,0
140,12,0.4,0.4,0.06,0.4,0.4,1,0.2,effect,1,1900,2027,0.06265416872224963,0,8.685407821451552e-6,0.007938081465201413,0.958421052631579,0.3572408873453904,0.02101681019163415,0.01059205469411285,0.9494736842105264,0.40739263764758954,-0.005048410977387563,0.010718481825639174,0.9205263157894736,0.3889181039768341,-0.004944539236053758,0.010089852344851321,0.9463157894736842,0.39385654274514353,0
141,25,0.4,0.4,0.06,0.4,0.4,1,0.2,effect,1,1900,1909,0.004714510214772132,0,0.001048238023423853,0.004023170659903799,0.9463157894736842,0.2475107827175284,0.021875383511201607,0.005683465731388162,0.9357894736842105,0.2786644843169148,-0.001375285750762345,0.005442081726464305,0.9278947368421052,0.26944127918261435,-9.872753785243327e-4,0.00507142074394728,0.9415789473684211,0.270243340813963,0
142,6,0.4,0.4,0.36,0.4,0.4,1,0.2,effect,1,1900,2565,0.25925925925925924,0.1694736842105263,-0.007865526747188822,0.06598878831243668,0.9557894736842105,1.0121205541366152,0.08522890048640014,0.09393182305169141,0.9410526315789474,1.1616976057632682,-0.01671219617348968,0.09894378134961362,0.8415789473684211,1.0228690733487318,-0.022709283310962725,0.08545703415080352,0.9421052631578948,1.1214867603197152,0
143,12,0.4,0.4,0.36,0.4,0.4,1,0.2,effect,1,1900,2017,0.05800694100148736,0,-0.006420097451318996,0.032668049944881546,0.9478947368421052,0.715609191949004,0.08144919532059863,0.0491604495368904,0.9415789473684211,0.8236456170690187,-0.019897673834721463,0.04872793339787887,0.8910526315789473,0.750647043656872,-0.0254720376937419,0.04365143120022104,0.9405263157894737,0.7882420031424973,0
144,25,0.4,0.4,0.36,0.4,0.4,1,0.2,effect,1,1900,1905,0.0026246719160104987,0,-9.62978136103132e-5,0.01688135467895313,0.9426315789473684,0.49576780391721464,0.08196235994926615,0.027080503119974945,0.9089473684210526,0.563101567876664,-0.009245350346628267,0.023545499150010325,0.9031578947368422,0.5223829931764518,-0.013285199743380438,0.02186600692921464,0.9263157894736842,0.5371897498103444,0
